DATE_TIME,PLANT_ID_x,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,PLANT_ID_y,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,DC_POWER_s
2020-05-15 16:15:00,90992022,10408.018571428569,10206.893809523808,153348.1666666667,14189748403.166668,90992022,805.1901542666662,922.8364258666663,7.197152893333331,104080.18571428572
2020-05-15 16:30:00,90992022,9310.133333333333,9140.826666666668,155705.7333333333,14189750760.733335,90992022,797.662409133334,892.4266288666662,6.42132414,93101.33333333333
2020-05-15 16:45:00,90992022,9733.8,9553.453333333333,158153.2666666667,14189753208.266665,90992022,798.3349652413792,894.9507835172415,6.605588348965515,97337.99999999999
2020-05-15 17:00:00,90992022,6389.254285714287,6274.262380952383,160163.70952380952,14189755218.70952,90992022,792.0624132666667,862.8366259333329,4.483624728,63892.54285714287
2020-05-15 17:15:00,90992022,4269.249523809523,4184.69619047619,161404.39047619049,14189756459.39048,90992022,783.8014268965517,816.9538702068965,2.947968267655173,42692.49523809523
2020-05-15 17:30:00,90992022,2091.046666666667,2033.4999999999995,162237.20952380952,14189757292.209524,90992022,774.6106389999999,784.9369659999996,1.4698595427999999,20910.466666666664
2020-05-15 17:45:00,90992022,847.7733333333334,819.4399999999998,162551.3333333333,14189757606.333334,90992022,764.096334137931,748.1236544137926,0.619413277241379,8477.733333333334
2020-05-15 18:00:00,90992022,545.24,526.5133333333334,162719.20000000004,14189757774.200003,90992022,756.0907566666663,729.2562214666664,0.3936950508333335,5452.399999999999
2020-05-15 18:15:00,90992022,333.9780952380953,322.30000000000007,162827.1,14189757882.099995,90992022,747.6762479999996,714.4197841379308,0.2303796976344827,3339.780952380953
2020-05-15 18:30:00,90992022,51.73190476190475,49.90285714285713,162874.9714285714,14189757929.97143,90992022,738.0086919333331,697.4796282666666,0.05906818615426662,517.3190476190476
2020-05-15 18:45:00,90992022,0.0,0.0,162876.0,14189757931.0,90992022,728.0586317931036,683.3511080000002,0.0,0.0
2020-05-15 19:00:00,90992022,0.0,0.0,162876.0,14189757931.0,90992022,716.7597506666665,668.1140216666663,0.0,0.0
2020-05-15 19:15:00,90992022,0.0,0.0,162876.0,14189757931.0,90992022,706.3423521379309,650.5459271034481,0.0,0.0
2020-05-15 19:30:00,90992022,0.0,0.0,162876.0,14189757931.0,90992022,699.2745994666666,646.2469574,0.0,0.0
2020-05-15 19:45:00,90992022,0.0,0.0,162876.0,14189757931.0,90992022,693.1175846896554,636.3814956551722,0.0,0.0
2020-05-15 20:00:00,90992022,0.0,0.0,162876.0,14189757931.0,90992022,691.8409409999997,624.5929880666666,0.0,0.0
2020-05-15 20:15:00,90992022,0.0,0.0,162312.13333333333,14070093458.2,90992022,677.5489299333333,603.9252193333333,0.0,0.0
2020-05-15 20:30:00,90992022,0.0,0.0,162876.0,14189757931.0,90992022,672.1160334482754,604.4509422068967,0.0,0.0
2020-05-15 20:45:00,90992022,0.0,0.0,162876.0,14189757931.0,90992022,683.0430328965513,646.1551701379309,0.0026493767868965516,0.0
2020-05-15 21:00:00,90992022,0.0,0.0,162876.0,14189757931.0,90992022,660.1689203999998,641.7226375999996,0.0,0.0
2020-05-15 21:15:00,90992022,0.0,0.0,162199.92857142858,14182138924.857143,90992022,637.5508421333336,619.1214751333333,0.0,0.0
2020-05-15 21:30:00,90992022,0.0,0.0,162876.0,14189757931.0,90992022,625.3964071034484,603.1064114482756,0.0,0.0
2020-05-15 21:45:00,90992022,0.0,0.0,162876.0,14189757931.0,90992022,622.6121542666666,594.6693521999999,0.0,0.0
2020-05-15 22:00:00,90992022,0.0,0.0,162876.0,14189757931.0,90992022,623.256879793103,592.4109870344826,0.0,0.0
2020-05-15 22:15:00,90992022,0.0,0.0,162876.0,14189757931.0,90992022,623.13163,591.2865713333334,0.0,0.0
2020-05-15 22:30:00,90992022,0.0,0.0,162876.0,14189757931.0,90992022,621.035398133333,590.6688260000001,0.0,0.0
2020-05-15 22:45:00,90992022,0.0,0.0,162402.93333333335,14079093121.2,90992022,619.2015886896552,589.3763677241378,0.0,0.0
2020-05-15 23:00:00,90992022,0.0,0.0,162876.0,14189757931.0,90992022,609.6088782142859,583.6554884285715,0.0,0.0
2020-05-15 23:30:00,90992022,0.0,0.0,162876.0,14189757931.0,90992022,592.9389057777779,551.7863388888891,0.0,0.0
2020-05-15 23:45:00,90992022,0.0,0.0,149506.40000000002,14189757931.0,90992022,588.6283017241382,545.918642689655,0.0,0.0
2020-05-16 00:00:00,90992022,0.0,0.0,51525.26666666667,14189757931.0,90992022,583.6117422666667,537.5318094666666,0.0,0.0
2020-05-16 00:15:00,90992022,0.0,0.0,27001.0,14189757931.0,90992022,587.1208776551721,539.6411255172416,0.0,0.0
2020-05-16 00:30:00,90992022,0.0,0.0,27001.0,14189757931.0,90992022,585.9266123333335,543.1459271333334,0.0,0.0
2020-05-16 00:45:00,90992022,0.0,0.0,27001.0,14189757931.0,90992022,586.8846661333333,547.3696880666668,0.0,0.0
2020-05-16 01:00:00,90992022,0.0,0.0,26160.8,14189757931.0,90992022,581.6900304827584,540.183792689655,0.0,0.0
2020-05-16 01:15:00,90992022,0.0,0.0,22800.0,14189757931.0,90992022,576.2469239999999,530.5788869333331,0.0,0.0
2020-05-16 01:30:00,90992022,0.0,0.0,22800.0,14189757931.0,90992022,572.0743622758619,526.5676285517243,0.0,0.0
2020-05-16 01:45:00,90992022,0.0,0.0,22800.0,14189757931.0,90992022,571.0008201333334,527.4323413333334,0.0,0.0
2020-05-16 02:00:00,90992022,0.0,0.0,22800.0,14189757931.0,90992022,566.119578275862,523.1870144827587,0.0,0.0
2020-05-16 02:15:00,90992022,0.0,0.0,22800.0,14189757931.0,90992022,559.1426038000003,513.3123658666669,0.0,0.0
2020-05-16 02:30:00,90992022,0.0,0.0,22800.0,14182323126.6,90992022,554.2409893103448,505.1390307586208,0.0,0.0
2020-05-16 02:45:00,90992022,0.0,0.0,22800.0,14189757931.0,90992022,547.5942193333333,499.2821738666667,0.0,0.0
2020-05-16 03:00:00,90992022,0.0,0.0,22800.0,14189757931.0,90992022,544.2559730666669,491.9999538666669,0.0,0.0
2020-05-16 03:15:00,90992022,0.0,0.0,22800.0,14189757931.0,90992022,536.5336270344828,486.3776355862067,0.0,0.0
2020-05-16 03:30:00,90992022,0.0,0.0,22800.0,14189757931.0,90992022,535.3986593999998,482.72535519999985,0.0,0.0
2020-05-16 03:45:00,90992022,0.0,0.0,22517.4,14189757931.0,90992022,537.7619583448278,481.3921556551725,0.0,0.0
2020-05-16 04:00:00,90992022,0.0,0.0,18561.0,14189757931.0,90992022,531.1922667333333,480.5895820000001,0.0,0.0
2020-05-16 04:15:00,90992022,0.0,0.0,18561.0,14189757931.0,90992022,524.1905482758618,479.3003880689658,0.0,0.0
2020-05-16 04:30:00,90992022,0.0,0.0,18561.0,14189757931.0,90992022,526.3876177999999,481.82101439999997,0.0,0.0
2020-05-16 04:45:00,90992022,0.0,0.0,18561.0,14189757931.0,90992022,524.7132953333331,478.43368906666655,0.0,0.0
2020-05-16 05:00:00,90992022,0.0,0.0,18561.0,14189757931.0,90992022,518.2307892413795,472.32731586206893,0.0,0.0
2020-05-16 05:15:00,90992022,0.0,0.0,18561.0,14189757931.0,90992022,519.3797986666668,468.3820210666667,0.0,0.0
2020-05-16 05:30:00,90992022,0.0,0.0,631.0,14079093121.2,90992022,520.4788061379311,465.0756948275865,0.0,0.0
2020-05-16 05:45:00,90992022,0.0,0.0,0.0,14189599249.857143,90992022,522.5614965999999,473.3986466000002,0.03237597123199999,0.0
2020-05-16 06:00:00,90992022,313.557619047619,302.6719047619047,22.295238095238098,14189757953.295238,90992022,528.9813004666663,488.81366599999984,0.28685110791333324,3135.5761904761907
2020-05-16 06:15:00,90992022,1032.84,998.9066666666668,179.79999999999998,14095618611.666666,90992022,527.2822621379312,499.024222551724,0.7739653224827594,10328.4
2020-05-16 06:30:00,90992022,1892.047619047619,1836.4485714285713,533.347619047619,14189758464.34762,90992022,540.9172120000001,526.1408848666665,1.3403629396666656,18920.476190476187
2020-05-16 06:45:00,90992022,2790.5666666666666,2715.6866666666674,1101.0666666666668,14189759032.06667,90992022,557.7920889655172,560.0992304827586,1.9262521269655168,27905.666666666668
2020-05-16 07:00:00,90992022,3700.975238095238,3625.8438095238093,1899.5047619047616,14189759830.504763,90992022,571.3728122666669,603.2830628,2.7965467463999985,37009.75238095238
2020-05-16 07:15:00,90992022,5537.123333333334,5433.604761904762,2946.4666666666667,14189760877.466667,90992022,584.4630660000001,618.9164125517242,4.351311109655174,55371.23333333333
2020-05-16 07:30:00,90992022,8557.279999999999,8408.233333333334,4721.999999999999,14189762653.000002,90992022,598.5982163333331,637.0271592666668,6.933601598000003,85572.8
2020-05-16 07:45:00,90992022,8476.396666666664,8324.602380952381,6858.676190476191,14133869603.476189,90992022,610.8411070666667,754.1457241999998,6.729475822666664,84763.96666666667
2020-05-16 08:00:00,90992022,11957.473333333332,11720.873333333333,9299.6,14189767230.6,90992022,619.8574655862069,827.5223053103449,9.690124377241377,119574.73333333337
2020-05-16 08:15:00,90992022,13697.886190476192,13420.211904761903,12439.485714285714,14189770370.485714,90992022,640.4901734000002,930.6069512666664,10.779101446666665,136978.86190476193
2020-05-16 08:30:00,90992022,15514.132857142857,15192.79142857143,15965.571428571428,14189773896.571424,90992022,650.963295172414,999.5948099310343,12.09931730206897,155141.32857142857
2020-05-16 08:45:00,90992022,16532.306666666667,16185.933333333329,19910.6,14189777841.599997,90992022,665.1310732,1042.8680548,12.737140496666662,165323.06666666665
2020-05-16 09:00:00,90992022,18643.05904761904,18243.197619047616,24267.0619047619,14189782198.061905,90992022,669.7090149655173,1074.1696899999995,14.443071416551732,186430.59047619047
2020-05-16 09:15:00,90992022,19964.40476190476,19529.978571428568,28983.395238095236,14189786914.395237,90992022,684.888597066667,1123.4894894666668,15.522548206000002,199644.0476190476
2020-05-16 09:30:00,90992022,21194.82666666667,20727.341428571428,33962.40476190476,14189791893.40476,90992022,698.2175918666667,1194.6127827333332,16.558540232666672,211948.2666666666
2020-05-16 09:45:00,90992022,21132.765238095242,20661.10904761904,39201.461904761905,14189797132.461905,90992022,706.5357328965515,1237.8237049655174,17.398391931724124,211327.65238095238
2020-05-16 10:00:00,90992022,17822.166666666668,17418.533333333336,43924.53333333334,14189801855.533337,90992022,713.3043001333331,1251.484982,18.063206986000004,178221.6666666667
2020-05-16 10:15:00,90992022,18617.789523809526,18185.29238095238,48401.71904761905,14189806332.71905,90992022,725.4349186206891,1291.2841214482755,18.71817995793104,186177.89523809525
2020-05-16 10:30:00,90992022,16596.39476190476,16192.338571428569,52618.00476190477,14182375744.604763,90992022,742.5378678666666,1308.966570266667,19.677633059333342,165963.94761904763
2020-05-16 10:45:00,90992022,17041.871428571427,16632.631904761907,56778.571428571435,14189814709.571428,90992022,745.2152263448277,1317.9731741379312,19.453265821379308,170418.71428571432
2020-05-16 11:00:00,90992022,17570.84857142857,17139.98380952381,60999.74285714285,14189818930.742857,90992022,751.3240569999999,1355.9643122666666,20.23684879333333,175708.4857142857
2020-05-16 11:15:00,90992022,17782.99476190476,17346.83238095238,65264.63809523809,14189823195.638096,90992022,766.4428581333331,1382.6095550666666,20.467085232000002,177829.94761904757
2020-05-16 11:30:00,90992022,18292.120000000003,17839.44,69717.46666666667,14189827648.46667,90992022,766.2799357931038,1388.026176482759,21.582850641379316,182921.19999999998
2020-05-16 11:45:00,90992022,17485.090952380953,17051.142857142855,74085.42380952381,14189832016.423811,90992022,780.520605333333,1404.198047266666,21.77162328733333,174850.90952380953
2020-05-16 12:00:00,90992022,16119.827142857146,15727.69904761905,78280.67619047618,14189836211.676191,90992022,797.0886470344827,1452.3581342068962,21.55547548758621,161198.27142857143
2020-05-16 12:15:00,90992022,13660.139047619048,13366.50095238095,81777.73333333335,14189839708.733328,90992022,799.8970290666662,1367.7237112000003,13.282269014666662,136601.39047619049
2020-05-16 12:30:00,90992022,15947.421428571428,15586.794285714286,85480.90952380953,14189843411.909527,90992022,786.1675081333336,1231.871158466667,16.103168048000004,159474.2142857143
2020-05-16 12:45:00,90992022,11057.164285714285,10827.934285714287,88668.64285714287,14189846599.642857,90992022,784.8302637241383,1187.4173064827585,10.715071665517238,110571.64285714287
2020-05-16 13:00:00,90992022,16365.330476190473,15991.596666666666,92057.65238095236,14189849988.652384,90992022,781.4351746666662,1181.5879885333331,15.447681920000006,163653.30476190476
2020-05-16 13:15:00,90992022,16549.50904761905,16168.62,96045.9095238095,14189853976.909527,90992022,791.0982602068966,1202.9720393103446,15.017153860689655,165495.0904761905
2020-05-16 13:30:00,90992022,17928.887142857144,17497.00190476191,100241.92857142858,14189858172.928568,90992022,795.5859948666664,1261.388876,18.511580919333323,179288.87142857144
2020-05-16 13:45:00,90992022,10545.405714285713,10322.661904761904,103258.63333333335,14039864499.033333,90992022,789.8672694000002,1164.0114647333337,9.857868657999997,105454.05714285714
2020-05-16 14:00:00,90992022,13976.779999999999,13678.706666666665,106751.8,14189864682.8,90992022,773.7485837931039,1064.9624358620686,13.951779766896546,139767.8
2020-05-16 14:15:00,90992022,18914.999047619047,18474.928095238094,110767.25714285715,14189868698.257145,90992022,771.5429186666662,1053.2897664666668,15.704071284000008,189149.99047619043
2020-05-16 14:30:00,90992022,19055.243809523807,18605.337142857144,115448.37142857144,14189873379.371426,90992022,777.9090091034482,1132.068485862069,17.54575676965517,190552.4380952381
2020-05-16 14:45:00,90992022,13788.718571428572,13503.72619047619,119503.21904761904,14189877434.21905,90992022,770.7295229333337,1042.2832068000005,10.209740442000003,137887.1857142857
2020-05-16 15:00:00,90992022,13911.713809523808,13624.586190476191,123060.63809523809,14189880991.638096,90992022,761.3161270000004,984.3859512666667,9.753474455999996,139117.13809523807
2020-05-16 15:15:00,90992022,9766.206666666665,9587.393333333335,125749.53333333334,14189883680.533333,90992022,751.6632700689655,901.358643862069,6.690554162068962,97662.06666666665
2020-05-16 15:30:00,90992022,12599.598095238096,12347.56761904762,128638.0857142857,14189886569.085716,90992022,759.8196077999999,931.7778557999999,8.655064183333335,125995.98095238092
2020-05-16 15:45:00,90992022,10075.410952380953,9889.089523809522,131293.94285714286,14189889224.94286,90992022,755.3808581379307,906.8090475172421,6.856969126206897,100754.10952380953
2020-05-16 16:00:00,90992022,7246.648095238096,7112.233809523809,133537.2523809524,14189891468.252382,90992022,751.518824466667,873.1934830666667,4.890287028000001,72466.48095238097
2020-05-16 16:15:00,90992022,7005.188571428571,6883.972857142857,133960.3380952381,13865816704.67143,90992022,745.1937406896551,845.1721102758627,4.8234172268965505,70051.8857142857
2020-05-16 16:30:00,90992022,3638.2066666666665,3559.806666666666,131889.7333333333,12974607870.733334,90992022,731.7287875333329,821.3056983999998,2.5693337413333337,36382.06666666666
2020-05-16 16:45:00,90992022,2197.7514285714283,2138.5528571428567,132480.45714285717,12974608461.457144,90992022,694.8433411333331,738.5210711999996,1.4732410960666655,21977.514285714286
2020-05-16 17:00:00,90992022,2814.9423809523805,2748.0790476190473,132673.73809523808,12955768518.47143,90992022,694.3594209655172,743.835830137931,1.9596784156551734,28149.42380952381
2020-05-16 17:15:00,90992022,989.4195238095239,957.4709523809524,133630.81904761906,12974609611.819048,90992022,700.4508962000001,719.6705735999998,0.6775987500333334,9894.195238095237
2020-05-16 17:30:00,90992022,351.05333333333334,338.8614285714286,133775.9,12974609756.9,90992022,686.9328561333339,638.3661518666665,0.12146367376000007,3510.5333333333338
2020-05-16 17:45:00,90992022,170.07333333333332,164.02666666666667,133835.33333333334,12974609816.333336,90992022,671.5786697931036,594.6535843448272,0.05950841746413795,1700.7333333333336
2020-05-16 18:00:00,90992022,17.28285714285714,16.682380952380953,133858.8,12974609839.8,90992022,651.399287,582.5166688000002,0.0,172.8285714285714
2020-05-16 18:15:00,90992022,0.0,0.0,133859.0,12974609840.0,90992022,638.3568324137931,577.5002359310347,0.009403828970344827,0.0
2020-05-16 18:30:00,90992022,0.0,0.0,133859.0,12974609840.0,90992022,642.2144982000001,578.029057466667,0.025357349864000026,0.0
2020-05-16 18:45:00,90992022,0.0,0.0,133307.42857142858,12966990282.285715,90992022,650.2604137333334,567.4752314000001,0.01466279644866667,0.0
2020-05-16 19:00:00,90992022,0.0,0.0,133859.0,12974609840.0,90992022,665.1169875862071,610.0085200000002,0.031384924590344844,0.0
2020-05-16 19:15:00,90992022,0.0,0.0,134830.4,13217667201.4,90992022,659.2390046000005,640.6268924,0.001913762292933333,0.0
2020-05-16 19:30:00,90992022,0.0,0.0,138716.0,14189896647.0,90992022,656.1248039310349,632.7278092413792,0.0,0.0
2020-05-16 19:45:00,90992022,0.0,0.0,138716.0,14189896647.0,90992022,647.2425982000001,624.9050045333332,0.0,0.0
2020-05-16 20:00:00,90992022,0.0,0.0,138716.0,14189896647.0,90992022,632.789021586207,612.3772668275864,0.0,0.0
2020-05-16 20:15:00,90992022,0.0,0.0,138716.0,14189896647.0,90992022,620.5307841333336,596.2474914000003,0.0,0.0
2020-05-16 20:30:00,90992022,0.0,0.0,138716.0,14189896647.0,90992022,620.5184978666667,588.3118090666667,0.0,0.0
2020-05-16 20:45:00,90992022,0.0,0.0,138716.0,14189896647.0,90992022,623.9319505517238,587.6345806896553,0.0,0.0
2020-05-16 21:00:00,90992022,0.0,0.0,138716.0,14189896647.0,90992022,628.7332502,591.8928311999998,0.0,0.0
2020-05-16 21:15:00,90992022,0.0,0.0,138716.0,14189896647.0,90992022,629.4306737931033,596.5318214482758,0.0,0.0
