DATE_TIME,PLANT_ID_x,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,PLANT_ID_y,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 06:45:00,90970022,28626.589287,2790.4482143,819.50595237,150762459.039,90970022,532.8177800000002,537.7337665333332,2.0986779792
2020-05-15 07:00:00,90970022,41345.91428700001,4052.6621429,1717.7499999899999,150763357.178,90970022,539.8227648000003,598.0843630666667,3.1226897533333315
2020-05-15 07:15:00,90970022,44564.20833,4368.722619100001,2751.9761903999997,150764404.842,90970022,545.9511090000001,635.546512857143,3.403678865714286
2020-05-15 07:30:00,90970022,43619.291666000005,4275.935119000001,3850.3750001,150765492.446,90970022,549.7533770666666,651.3241636000002,3.273581373333334
2020-05-15 07:45:00,90970022,44395.892857000006,4352.094642699999,4888.4285715,150766532.856,90970022,554.7559673333334,650.0364405333333,3.185455216533333
2020-05-15 08:00:00,90970022,64834.803572000004,6365.6089285,6160.8214287,150767798.534,90970022,559.229287466667,691.0759841333332,4.436049669333332
2020-05-15 08:15:00,90970022,101937.157142,10002.0646429,8229.2071429,150769870.75,90970022,571.0998069333332,781.6316375999999,7.605568373333331
2020-05-15 08:30:00,90970022,112129.56547299998,10995.602976099999,10969.9880953,150772612.921,90970022,581.4772054666666,886.9972891999996,8.91766859866666
2020-05-15 08:45:00,90970022,92505.46428500001,9080.0678571,13269.5178572,150774907.59,90970022,590.3002555999999,859.8029821333329,6.873389497333337
2020-05-15 09:00:00,90970022,165598.892858,16211.35,16593.1785714,150778223.179,90970022,607.6613356000001,990.2031172000003,13.709358270666662
2020-05-15 09:15:00,90970022,98826.017857,9692.832143,19980.9821428,150781620.09600002,90970022,615.7439655714287,1025.5895429999994,7.587448785714281
2020-05-15 09:30:00,90970022,76522.24999899999,7511.4000001,21888.892856699997,150783541.78599998,90970022,605.3680130666665,860.9991720000003,5.483464799999999
2020-05-15 09:45:00,90970022,161370.035715,15793.1124999,24533.3809524,150786170.786,90970022,603.9023686666668,900.4726925333332,11.906531501333337
2020-05-15 10:00:00,90970022,183026.214283,17896.7982142,29346.732144399994,150790998.963,90970022,629.9082210666667,1156.0501831999998,14.754858183999998
2020-05-15 10:15:00,90970022,158716.553571,15531.949999999997,32973.535714,150794597.286,90970022,632.916080133333,1047.942236,12.590236486666658
2020-05-15 10:30:00,90970022,129103.63571500001,12648.5917859,36823.174999,150798462.376,90970022,645.7317372000001,1083.4939118666668,10.013264433333337
2020-05-15 10:45:00,90970022,113123.142857,11091.628928499998,39799.292857,150801431.322,90970022,634.8035730666667,969.0631632000001,7.963156387999999
2020-05-15 11:00:00,90970022,193768.03570699997,18936.559284500003,43389.95357400001,150805036.38400003,90970022,647.0380253333335,1049.0799748000002,14.004339389333325
2020-05-15 11:15:00,90970022,160301.22619000002,15683.713690399998,47752.761904,150809377.26200002,90970022,664.7533702857143,1100.1537485714284,12.887318698571432
2020-05-15 11:30:00,90970022,155409.160714,15207.2839286,51726.053571,150813370.997,90970022,666.3156016,1096.5099992000003,12.255526433333333
2020-05-15 11:45:00,90970022,167668.196427,16401.589285700004,55271.10714199999,150816922.929,90970022,677.8430853333336,1052.4004304000002,10.295711125333334
2020-05-15 12:00:00,90970022,155821.696428,15250.808333199999,59620.946429,150821261.61299998,90970022,688.7182514666667,1082.0388377333336,11.329176906666666
2020-05-15 12:15:00,90970022,209569.39881900002,20477.017856499995,63932.303572000004,150825592.23200002,90970022,693.1605501333329,1096.5788386666661,17.333052630666664
2020-05-15 12:30:00,90970022,197884.50001,19341.707142,69163.07142899999,150830784.90399998,90970022,707.2490641333333,1151.7716129333326,14.283447845333328
2020-05-15 12:45:00,90970022,209419.238093,20470.8976196,73879.196429,150835514.62500003,90970022,712.6112488000002,1113.887278533333,16.747352863999996
2020-05-15 13:00:00,90970022,129842.35714300002,12721.876785700002,77961.321428,150839593.251,90970022,717.7015135714283,1091.4368897142851,9.15277223142857
2020-05-15 13:15:00,90970022,149740.55357400002,14665.985714300003,81491.803572,150843141.82699996,90970022,714.9354182666663,1034.2455493333334,10.763366812000003
2020-05-15 13:30:00,90970022,175573.464286,17185.658928499997,85448.928572,150847083.28500003,90970022,715.5416708000001,1026.7369845333333,12.640346928000001
2020-05-15 13:45:00,90970022,170970.589284,16736.742857499998,89618.46428800002,150851247.415,90970022,718.9263590666666,1045.371450933333,12.341683728000001
2020-05-15 14:00:00,90970022,222438.714294,21747.066070899997,94351.839285,150855965.59,90970022,742.7900788000001,1095.6858953333333,16.171836193333338
2020-05-15 14:15:00,90970022,259813.28572,25352.546429,100265.46428700001,150861893.234,90970022,750.8769385333336,1210.673486,19.66055280933333
2020-05-15 14:30:00,90970022,142901.932142,13989.196071400002,105649.50714199999,150867280.27499998,90970022,749.7904538666664,1199.4210081333333,10.269354128000002
2020-05-15 14:45:00,90970022,160715.529762,15723.055357299998,108951.89881,150870607.232,90970022,741.3058887142857,1047.6002821428572,11.927046905714286
2020-05-15 15:00:00,90970022,128604.375,12603.766071500002,112657.625,150874299.625,90970022,745.5926734666665,1012.6397863999995,8.775547953333334
2020-05-15 15:15:00,90970022,143255.142856,14031.026785700004,115985.99999899999,150877628.00100002,90970022,748.9623680000004,974.2940225333331,9.84042727066667
2020-05-15 15:30:00,90970022,166946.32143,16342.919642700004,119794.52381,150881451.85700002,90970022,756.8627513333336,1028.3741864000003,12.43432074133333
2020-05-15 15:45:00,90970022,107547.160714,10543.7660713,122858.38095199999,150884493.54800004,90970022,757.4807386666665,966.2535475999995,7.617075253333332
2020-05-15 16:00:00,90970022,109120.678571,10704.023214299998,125887.767858,150887529.76700002,90970022,756.3853073333336,953.3227733333333,7.880012139999999
2020-05-15 16:15:00,90970022,99493.017857,9763.4464286,128208.535714,150889850.536,90970022,750.7776525333334,902.1635025333336,7.235714625333328
2020-05-15 16:30:00,90970022,104079.607143,10210.664285600002,130816.01785599999,150892450.01899996,90970022,755.8454185333331,908.172994666666,7.588992311999999
2020-05-15 16:45:00,90970022,77777.19642899999,7643.759523900001,133059.16666699998,150894706.5,90970022,744.9551237333334,867.2196705333336,5.727628676000002
2020-05-15 17:00:00,90970022,49913.767857000006,4894.9928571,134620.839284,150896264.27,90970022,735.7528985714285,810.1874801428573,3.6698803114285683
2020-05-15 17:15:00,90970022,49718.660716,4875.005357200001,135859.303572,150897501.303,90970022,732.6056041333334,788.7485628000001,3.825770021333336
2020-05-15 17:30:00,90970022,26248.833333000002,2558.0166667,136646.75,150898289.25,90970022,726.7066884000002,755.4448087999998,1.9175615799999994
2020-05-15 17:45:00,90970022,11391.25,1102.00535715,137121.857143,150898763.143,90970022,710.861164933333,694.0678653333333,0.8448667391999996
2020-05-15 18:00:00,90970022,6505.0,628.3767857199999,137350.446429,150898992.44599998,90970022,684.9131001428573,664.9572819999999,0.49598860142857126
2020-05-15 18:15:00,90970022,2199.2178571100003,212.151785715,137449.607144,150899091.77299997,90970022,643.3484405333336,631.0151628,0.2012987864800001
2020-05-15 18:30:00,90970022,0.0,0.0,137473.0,150899115.0,90970022,626.9013959999997,600.2918298666666,0.04050253996800002
2020-05-15 18:45:00,90970022,0.0,0.0,137473.0,150899115.0,90970022,613.4494036,571.1628237333331,0.0
2020-05-15 19:00:00,57890014,0.0,0.0,87463.0,96860949.0,57890014,384.38365560000005,355.3943829333333,0.0
2020-05-15 19:15:00,57890014,0.0,0.0,87463.0,96860949.0,57890014,379.36567759999997,352.81184959999996,0.0
2020-05-15 19:30:00,57890014,0.0,0.0,87463.0,96860949.0,57890014,378.26181586666655,360.43374826666656,0.0017553586400000007
2020-05-15 19:45:00,57890014,0.0,0.0,87463.0,96860949.0,57890014,333.0213245333335,315.1596783999999,0.001403078656
2020-05-15 20:00:00,57890014,0.0,0.0,87463.0,96860949.0,57890014,317.2845149999999,284.07016,0.0
2020-05-15 20:15:00,57890014,0.0,0.0,87463.0,96860949.0,57890014,327.7693589333333,290.3123533333333,0.0
2020-05-15 20:30:00,57890014,0.0,0.0,87463.0,96860949.0,57890014,312.21384133333345,285.25583706666663,0.0
2020-05-15 20:45:00,57890014,0.0,0.0,87463.0,96860949.0,57890014,308.5247424,284.3792718666665,0.0
2020-05-15 21:00:00,57890014,0.0,0.0,87463.0,96860949.0,57890014,310.3592529333334,289.1177436,0.0
2020-05-15 21:15:00,90970022,0.0,0.0,87463.0,150899115.0,90970022,486.62592880000005,453.9058964000001,0.0
2020-05-15 21:30:00,90970022,0.0,0.0,87463.0,150899115.0,90970022,488.86750733333326,456.6913926666665,0.0
2020-05-15 21:45:00,90970022,0.0,0.0,87463.0,150899115.0,90970022,489.21022626666684,460.1171666666669,0.0
2020-05-15 22:00:00,90970022,0.0,0.0,87463.0,150899115.0,90970022,488.8808854285713,459.7054864285715,0.0
2020-05-15 22:15:00,90970022,0.0,0.0,87463.0,150899115.0,90970022,487.28487573333325,456.10808906666665,0.0
2020-05-15 22:30:00,90970022,0.0,0.0,87463.0,150899115.0,90970022,486.30370506666657,458.25674546666664,0.0
2020-05-15 22:45:00,90970022,0.0,0.0,87463.0,150899115.0,90970022,485.25575853333345,463.59006466666654,0.0
2020-05-15 23:00:00,90970022,0.0,0.0,87463.0,150899115.0,90970022,489.1924027692307,467.3089638461539,0.0
2020-05-16 02:00:00,82700020,0.0,0.0,0.0,138431375.0,82700020,433.64320000000015,401.44287999999995,0.0
2020-05-16 02:15:00,90970022,0.0,0.0,0.0,150899115.0,90970022,477.1450508000001,438.22248359999986,0.0
2020-05-16 02:30:00,90970022,0.0,0.0,0.0,150899115.0,90970022,473.22898773333367,431.03922253333303,0.0
2020-05-16 02:45:00,90970022,0.0,0.0,0.0,150899115.0,90970022,472.91831399999995,431.7471356,0.0
2020-05-16 03:00:00,90970022,0.0,0.0,0.0,150899115.0,90970022,476.2100772000004,441.4345305333333,0.0
2020-05-16 03:15:00,90970022,0.0,0.0,0.0,150899115.0,90970022,476.8349124000003,442.46752293333304,0.0
2020-05-16 03:30:00,90970022,0.0,0.0,0.0,150899115.0,90970022,478.0912605333331,447.74144799999976,0.0
2020-05-16 03:45:00,90970022,0.0,0.0,0.0,150899115.0,90970022,479.1636461333331,451.1296694666667,0.0
2020-05-16 04:00:00,90970022,0.0,0.0,0.0,150899115.0,90970022,480.8882178571427,457.90602942857146,0.0
2020-05-16 04:15:00,90970022,0.0,0.0,0.0,150899115.0,90970022,481.7980361333334,455.67808733333345,0.0
2020-05-16 04:30:00,90970022,0.0,0.0,0.0,150899115.0,90970022,482.3950677333333,455.9728301333333,0.0
2020-05-16 04:45:00,90970022,0.0,0.0,0.0,150899115.0,90970022,484.6310567999998,457.5208630666665,0.0
2020-05-16 05:00:00,90970022,0.0,0.0,0.0,150899115.0,90970022,482.52115999999984,455.0097023999998,0.0
2020-05-16 05:15:00,90970022,0.0,0.0,0.0,150899115.0,90970022,481.0575366666664,450.3921253333335,0.0
2020-05-16 05:30:00,90970022,0.0,0.0,0.0,150899115.0,90970022,481.2848714666668,456.7242430666667,0.0
2020-05-16 05:45:00,90970022,0.0,0.0,0.0,150899115.0,90970022,483.11976386666635,451.9555656,0.0032377282124000004
2020-05-16 06:00:00,90970022,1131.05357143,109.16250000100001,1.571428572,150899116.572,90970022,482.31122500000026,445.6499095714282,0.1365311063285715
2020-05-16 06:15:00,90970022,7475.3392856,722.4499999999998,90.732142856,150899205.731,90970022,480.92880880000007,449.46851839999977,0.5199422110666664
2020-05-16 06:30:00,90970022,15531.4285715,1505.2857142900002,364.4285714499999,150899479.43100002,90970022,483.6883406666668,466.30403599999977,1.0893292989333332
2020-05-16 06:45:00,90970022,24837.357141,2414.7017856,844.14285715,150899959.14200002,90970022,487.07275613333326,488.16702733333346,1.7439321562666663
2020-05-16 07:00:00,90970022,34152.964285,3337.728571399999,1554.51785715,150900669.519,90970022,493.9597065333332,508.44716119999987,2.398835303333334
2020-05-16 07:15:00,90970022,43348.053572,4249.375000000001,2492.4642856999994,150901607.75,90970022,498.35393959999993,533.3174278666667,3.0385399366666674
2020-05-16 07:30:00,90970022,54443.982143,5338.832142900001,3675.8035714000007,150902790.805,90970022,505.45304773333334,564.7067257333333,3.8305855426666686
2020-05-16 07:45:00,90970022,75347.571428,7404.7499999,5239.1964287,150904354.19400004,90970022,514.5481895714288,614.6244735714289,5.360141725714287
2020-05-16 08:00:00,90970022,92338.642858,9070.4714286,7313.9285714,150906428.929,90970022,525.5915148,677.408514933333,6.557165765333336
2020-05-16 08:15:00,90970022,105235.30357300001,10321.041071400003,9738.428571299999,150908853.429,90970022,537.4127953333335,726.2026288000004,7.450309049333332
2020-05-16 08:30:00,90970022,130559.589285,12793.214285799999,12581.1607143,150911696.16099998,90970022,553.6717662666669,805.3361536000007,9.406076958666672
2020-05-16 08:45:00,90970022,142487.017858,13958.076785600002,15980.7857143,150915095.784,90970022,566.6578646666667,855.6242361333334,10.34179267733333
2020-05-16 09:00:00,90970022,140956.303572,13808.626785800001,19501.7499999,150918616.75,90970022,571.9872898666667,851.5298029333334,10.146086910666666
2020-05-16 09:15:00,90970022,127605.142857,12505.0464286,22719.8571434,150921834.857,90970022,578.5341613333334,865.5632582666664,9.230978020000004
2020-05-16 09:30:00,90970022,129779.41071299999,12717.130357100003,25885.821429,150925000.821,90970022,585.0607106666664,877.3589513333334,9.250865448
2020-05-16 09:45:00,90970022,161148.232142,15778.142857199999,29357.875001,150928472.874,90970022,594.6813282666665,920.1646373333331,11.893060930666666
2020-05-16 10:00:00,90970022,161620.160715,15823.0624999,33606.303571,150932721.304,90970022,607.4497997333334,1013.5983425333329,10.811966484000001
2020-05-16 10:15:00,90970022,156988.035715,15370.617857200004,37151.339285999995,150936266.33900002,90970022,614.4866922857145,978.3085619999999,10.334034275714291
2020-05-16 10:30:00,90970022,206873.08929099998,20231.7249999,41729.910714000005,150940844.911,90970022,622.2257228000003,1077.17863,14.397610524000008
2020-05-16 10:45:00,90970022,183095.428571,17914.657142800002,46531.178572000004,150945646.178,90970022,633.2111793333335,1103.3905960000002,13.101470242666668
2020-05-16 11:00:00,90970022,177344.375001,17355.6821429,50857.839286,150949972.839,90970022,641.4209427999997,1081.433515066666,12.65580572666666
2020-05-16 11:15:00,90970022,167348.357146,16382.224999900003,55151.37500000001,150954266.37499997,90970022,646.0162676000002,1058.724802666666,11.932247242666667
2020-05-16 11:30:00,90970022,157634.875001,15434.826785700003,59174.821429,150958289.82099998,90970022,653.1634912000001,1023.4016173333329,10.855472173333329
2020-05-16 11:45:00,90970022,194969.017857,19073.228571300002,63265.732143,150962380.732,90970022,656.6426196000001,1034.9655843999997,13.701320819999996
2020-05-16 12:00:00,90970022,198417.839286,19409.383928500003,68117.660715,150967232.66,90970022,661.9769654666668,1102.0200253333333,14.564094643999995
2020-05-16 12:15:00,90970022,164938.357143,16146.921428500002,72740.00000100001,150971854.999,90970022,668.2917717142857,1070.8562008571428,11.889352828571429
2020-05-16 12:30:00,90970022,228677.553569,22351.0714279,77410.214288,150976525.21199995,90970022,679.5023091999997,1109.8905502666662,16.876627019999994
2020-05-16 12:45:00,90970022,245404.19642999998,23955.614285,83231.750002,150982346.74800003,90970022,686.8629856,1193.1204017333332,17.86929410933334
2020-05-16 13:00:00,90970022,191385.517857,18721.417857200002,88657.19642900002,150987772.19599998,90970022,688.907496933333,1162.7396528,13.995620891999994
2020-05-16 13:15:00,90970022,233783.17857999998,22843.682144000002,93901.625,150993016.625,90970022,696.5859237333332,1145.1766303999998,16.131359170666663
2020-05-16 13:30:00,90970022,185596.83928299998,18158.7285714,99005.142857,150998120.143,90970022,695.5796466666667,1094.4531840000002,12.845024250666675
2020-05-16 13:45:00,90970022,155359.857143,15212.203571400001,103092.767857,151002207.768,90970022,690.0543583999998,1040.5940556000003,11.052634647999994
2020-05-16 14:00:00,90970022,138304.017858,13548.996428400003,106775.339286,151005890.33900002,90970022,691.3198321333331,1024.6477105333333,9.585068812000003
2020-05-16 14:15:00,90970022,187844.482144,18380.150000000005,110655.267857,151009770.268,90970022,703.7749033333337,1052.235582933333,13.111497021333337
2020-05-16 14:30:00,90970022,163898.142858,16046.516071399998,115194.25000200002,151014309.24800003,90970022,709.3518127142861,1063.8206967142858,11.759021701428575
2020-05-16 14:45:00,90970022,160488.732143,15714.444642900002,119100.14285699998,151018215.143,90970022,711.7043472,1016.4791398666662,11.329216946666671
2020-05-16 15:00:00,90970022,157761.053571,15448.598214200003,122927.607143,151022042.60700002,90970022,713.6113541333331,1006.9445994666665,11.079780418666669
2020-05-16 15:15:00,90970022,130584.214286,12795.3446429,126558.160714,151025673.16099998,90970022,715.5312882666672,1008.4918257333329,9.234188128
2020-05-16 15:30:00,90970022,111366.89285900001,10918.8928573,129491.642857,151028606.64300004,90970022,711.2165587999999,949.7420386666662,7.699171876
2020-05-16 15:45:00,90970022,84875.464285,8340.4500001,131875.910714,151030990.911,90970022,706.2746122666663,875.9176550666668,5.750987703999999
2020-05-16 16:00:00,90970022,74288.82143000001,7303.142857000001,133816.767858,151032931.767,90970022,704.6402381333329,829.6642639999998,5.008987558666667
2020-05-16 16:15:00,90970022,62692.464284,6150.5053572000015,135491.982143,151034606.982,90970022,703.1147111999999,798.6254642666663,4.2211361279999995
2020-05-16 16:30:00,90970022,57192.37500100001,5608.7553573000005,136983.553572,151036098.55299997,90970022,701.9563005714288,786.9993135714284,3.8631336385714268
2020-05-16 16:45:00,90970022,48707.75000100001,4775.560714200001,138270.83928299998,151037385.84200004,90970022,701.5240173333334,765.1871934666668,3.302819696000001
2020-05-16 17:00:00,90970022,43256.571427999996,4240.2982144,139414.285714,151038529.286,90970022,698.4358142666667,742.2614774666664,2.9423505701333323
2020-05-16 17:15:00,90970022,35250.160716,3448.0714285,140379.071428,151039494.072,90970022,693.8976410666667,720.4097208,2.3991792660000004
2020-05-16 17:30:00,90970022,25881.785715,2516.7553571000003,141132.160715,151040247.16,90970022,688.6036710666667,695.1948930666667,1.7509208449333342
2020-05-16 17:45:00,90970022,16533.9107144,1603.10178571,141650.196429,151040765.196,90970022,683.0691604000002,662.7315581333335,1.1099168006666666
2020-05-16 18:00:00,90970022,8626.3392856,833.8285714400001,141954.464285,151041069.46499997,90970022,666.8570509333329,623.9700353333334,0.5766829933333335
2020-05-16 18:15:00,90970022,2770.2678569,267.32500000999994,142092.64285499998,151041207.645,90970022,650.0609661333331,592.6874374666664,0.19387018669333328
2020-05-16 18:30:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,637.4073933333336,569.9748692000002,0.00790789281128
2020-05-16 18:45:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,631.0916524,561.0708077333333,0.0
2020-05-16 19:00:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,622.8243072857141,558.3395871428571,0.0
2020-05-16 19:15:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,615.0735755999997,554.3917192,0.0
2020-05-16 19:30:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,606.5588701333336,553.6339028,0.0
2020-05-16 19:45:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,599.6414820000002,548.9213444000003,0.0
2020-05-16 20:00:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,592.7063692,538.9393944000001,0.0
2020-05-16 20:15:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,587.4438621333333,529.7537094666666,0.0
2020-05-16 20:30:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,582.6434459999999,524.2007129333332,0.0
2020-05-16 20:45:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,578.8645468571426,519.6884251428571,0.0
2020-05-16 21:00:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,572.1814516000001,513.0735514666665,0.0
2020-05-16 21:15:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,563.5642041333332,504.95693599999987,0.0
2020-05-16 21:30:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,556.3017225333332,498.27793253333306,0.0
2020-05-16 21:45:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,552.7260067999999,493.51946013333304,0.0
2020-05-16 22:00:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,551.1764016000001,490.2929064,0.0
2020-05-16 22:15:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,546.4802332000003,485.82411240000005,0.0
2020-05-16 22:30:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,541.4654637333333,483.49748773333346,0.0
2020-05-16 22:45:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,538.8455788571429,485.159340285714,0.0
2020-05-16 23:00:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,538.1557514666667,488.0997542666668,0.0
2020-05-16 23:15:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,536.6364974666668,488.46431920000015,0.0
2020-05-16 23:30:00,90970022,0.0,0.0,142114.0,151041229.0,90970022,536.3164663999999,486.47768546666686,0.0
2020-05-16 23:45:00,90970022,0.0,0.0,130779.0,151041229.0,90970022,533.4856296000002,479.91264346666645,0.0
2020-05-17 00:00:00,90970022,0.0,0.0,4908.0,151041229.0,90970022,531.7436505333334,475.8927799999998,0.0
2020-05-17 00:15:00,90970022,0.0,0.0,0.0,151041229.0,90970022,528.2536922666668,476.2621336000002,0.0
2020-05-17 00:30:00,90970022,0.0,0.0,0.0,151041229.0,90970022,525.6888647999998,472.74097933333326,0.0
2020-05-17 00:45:00,90970022,0.0,0.0,0.0,151041229.0,90970022,526.6097979999998,473.34418214285705,0.0
2020-05-17 01:00:00,90970022,0.0,0.0,0.0,151041229.0,90970022,525.3449314666667,473.8702554666665,0.0
2020-05-17 01:15:00,90970022,0.0,0.0,0.0,151041229.0,90970022,522.6749190666666,470.6958446666666,0.0
2020-05-17 01:30:00,90970022,0.0,0.0,0.0,151041229.0,90970022,522.1069026250002,481.17232762500026,0.0
2020-05-17 01:45:00,90970022,0.0,0.0,0.0,151041229.0,90970022,521.9837934666666,476.21835946666664,0.0
2020-05-17 02:00:00,90970022,0.0,0.0,0.0,151041229.0,90970022,517.5473116000002,469.41895586666686,0.0
2020-05-17 02:15:00,90970022,0.0,0.0,0.0,151041229.0,90970022,516.0793909333332,469.8691433333333,0.0
2020-05-17 02:30:00,90970022,0.0,0.0,0.0,151041229.0,90970022,514.5523064000002,470.4182970666667,0.0
2020-05-17 02:45:00,90970022,0.0,0.0,0.0,151041229.0,90970022,511.83626842857126,467.61379814285704,0.0
2020-05-17 03:00:00,90970022,0.0,0.0,0.0,151041229.0,90970022,512.9804988000004,473.0174078666667,0.0
2020-05-17 03:15:00,90970022,0.0,0.0,0.0,151041229.0,90970022,510.7056152000002,472.2058395999997,0.0
2020-05-17 03:30:00,90970022,0.0,0.0,0.0,151041229.0,90970022,504.94122359999983,459.2959682666668,0.0
2020-05-17 03:45:00,90970022,0.0,0.0,0.0,151041229.0,90970022,504.7224820000002,457.8003452000001,0.0
2020-05-17 04:00:00,90970022,0.0,0.0,0.0,151041229.0,90970022,503.00606253333325,456.6144043999999,0.0
2020-05-17 04:15:00,90970022,0.0,0.0,0.0,151041229.0,90970022,502.0874730666666,459.48167026666636,0.0
2020-05-17 04:30:00,90970022,0.0,0.0,0.0,151041229.0,90970022,503.0779907999999,465.4063934666668,0.0
2020-05-17 04:45:00,90970022,0.0,0.0,0.0,151041229.0,90970022,500.43313026666686,463.6520152000001,0.0
2020-05-17 05:00:00,90970022,0.0,0.0,0.0,151041229.0,90970022,496.4959838666668,458.64808146666655,0.0
2020-05-17 05:15:00,90970022,0.0,0.0,0.0,151041229.0,90970022,496.59530957142886,460.088754714286,0.0
2020-05-17 05:30:00,90970022,0.0,0.0,0.0,151041229.0,90970022,496.0812428000005,463.5450365333334,0.0
2020-05-17 05:45:00,90970022,0.0,0.0,0.0,151041229.0,90970022,496.9346667999999,466.9806137333329,0.0073360074040000065
2020-05-17 06:00:00,90970022,33.875,3.2625,0.125,151041229.125,90970022,499.24848893333325,471.15945946666636,0.10526177244000003
2020-05-17 06:15:00,90970022,2686.3214286,259.15714286,24.142857143999997,151041253.144,90970022,501.4859578666665,477.17002813333306,0.27169356573333336
2020-05-17 06:30:00,90970022,9962.3571428,963.4142857300001,165.89285714100004,151041394.89100006,90970022,499.08480746666646,481.5874418666668,0.7519793908000002
